Time5,Brightness5
26551,73
26561,74
26572,74
26583,73
26593,72
26603,71
26613,70
26624,70
26635,70
26645,71
26655,71
26665,72
26676,71
26686,70
26697,69
26707,68
26718,67
26728,67
26738,67
26748,68
26759,69
26770,69
26780,68
26790,67
26801,67
26811,66
26821,65
26832,64
26843,64
26853,65
26863,66
26873,66
26884,65
26894,65
26905,64
26915,64
26926,63
26936,63
26946,63
26956,63
26968,64
26978,65
26988,64
26998,64
27009,64
27019,63
27029,63
27040,63
27051,63
27061,63
27071,64
27081,65
27091,65
27103,65
27113,65
27123,65
27133,65
27144,64
27154,64
27165,65
27175,66
27186,68
27196,68
27206,68
27216,68
27227,67
27238,67
27248,67
27258,67
27269,68
27279,69
27289,70
27300,71
27311,72
27321,71
27331,70
27341,70
27352,70
27362,70
27373,70
27383,72
27394,72
27404,73
27414,74
27424,73
27436,73
27446,72
27456,71
27466,71
27476,72
27487,73
27498,73
27508,74
27518,74
27529,74
27539,73
27549,72
27559,72
27571,71
27581,71
27591,72
27601,73
27612,73
27622,74
27633,73
27643,72
27654,71
27664,70
27674,69
27684,69
27695,70
27706,71
27716,71
27726,71
27737,71
27747,70
27757,69
27768,68
27779,67
27789,66
27799,66
27809,67
27820,68
27831,68
27841,68
27851,67
27862,66
27872,65
27882,64
27892,64
27904,64
27914,64
27924,65
27934,66
27944,65
27955,64
27966,64
27976,63
27986,63
27997,63
28007,62
28017,63
28027,64
28039,64
28049,64
28059,64
28069,63
28080,63
28090,63
28101,63
28111,63
28122,63
28132,64
28142,65
28152,66
28164,65
28174,65
28184,65
28194,65
28205,64
28215,64
28225,65
28236,66
28247,68
28257,68
28267,68
28277,68
28288,68
28299,67
28309,67
28319,67
28329,68
28340,69
28350,70
28360,71
28371,71
28382,71
28392,70
28402,70
28412,70
28423,70
28434,71
28444,72
28454,73
28465,73
28475,74
28485,74
28496,73
28507,72
28517,72
28527,72
28537,72
28548,73
28558,74
28569,74
28579,75
28590,75
28600,74
28610,73
28620,72
28632,72
28642,72
28652,73
28662,73
28673,74
28683,74
28693,74
28704,73
28715,71
28725,71
28735,70
28745,70
28755,70
28767,71
28777,71
28787,72
28797,71
28808,70
28818,69
28829,68
28839,67
28850,67
28860,67
28870,68
28880,68
28891,69
28902,68
28912,67
28922,66
28933,66
28943,65
28953,64
28964,64
28975,65
28985,66
28995,66
29005,65
29016,65
29026,64
29037,64
29047,64
29058,63
29068,63
29078,63
29088,65
29100,65
29110,65
29120,65
29130,64
29140,64
29151,64
29162,64
29172,64
29182,64
29193,65
29203,66
29213,67
29223,66
29235,66
29245,66
29255,66
29265,66
29276,65
29286,66
29297,68
29307,69
29318,70
29328,70
29338,69
29348,69
29359,68
29370,68
29380,68
29390,69
29401,70
29411,71
29421,72
29432,73
29443,72
29453,72
29463,71
29473,71
29484,71
29495,72
29505,73
29515,73
29526,74
29536,75
29546,75
29556,74
29568,73
29578,72
29588,72
29598,73
29608,73
29619,74
29630,75
29640,75
29650,75
29661,74
29671,73
29681,72
29691,71
29703,71
29713,72
29723,72
29733,73
29744,73
29754,73
29765,71
29775,70
29786,69
29796,68
29806,68
29816,68
29828,68
29838,69
29848,69
29858,68
29869,66
29879,65
29889,64
29900,63
29911,63
29921,63
29931,63
29941,64
29952,65
29963,64
29973,63
29983,62
29993,62
30004,61
30014,61
30024,60
30035,61
30046,62
30056,62
30066,62
30076,61
30087,61
30098,60
30108,60
30118,59
30129,59
30139,60
30149,61
30160,62
30171,62
30181,61
30191,61
30201,61
30212,61
30222,61
30233,60
30243,61
30254,62
30264,64
30274,64
30284,63
30296,63
30306,63
30316,63
30326,62
30337,62
30347,63
30357,65
30368,66
30379,67
30389,67
30399,66
30409,66
30419,66
30431,65
30441,65
30451,66
30461,68
30472,69
30482,70
30493,70
30503,70
30514,69
30524,68
30534,68
30544,68
30555,69
30566,70
30576,71
30586,71
30597,72
30607,72
30617,71
30628,70
30639,69
30649,69
30659,70
30669,70
30680,71
30690,72
30701,72
30711,72
30722,71
30732,70
30742,69
30752,68
30764,69
30774,69
30784,70
30794,70
30804,71
30815,70
30826,69
30836,68
30846,67
30857,66
30867,66
30877,66
30887,67
30899,68
30909,68
30919,67
30929,66
30940,65
30950,64
30961,64
30971,63
30982,63
30992,64
31002,65
31012,65
31023,64
31034,63
31044,63
31054,62
31065,61
31075,61
31085,61
31096,61
31107,62
31117,63
31127,62
31137,61
31148,61
31159,61
31169,60
31179,60
31190,60
31200,60
31210,62
31220,62
31232,62
31242,62
31252,62
31262,61
31272,61
31283,61
31294,61
31304,62
31314,63
31325,64
31335,65
31345,64
31355,64
31367,64
31377,64
31387,64
31397,63
31408,64
31418,66
31429,67
31439,68
31450,68
31460,67
31470,67
31480,66
31492,66
31502,66
31512,67
31522,68
31533,69
31543,70
31553,71
31564,70
31575,69
31585,69
31595,68
31605,68
31616,69
31627,70
31637,71
31647,72
31657,72
31668,72
31678,71
31688,70
31699,69
31710,69
31720,70
31730,71
31740,71
31751,72
31762,72
31772,72
31782,71
31793,70
31803,69
31813,68
31824,69
31835,69
31845,70
31855,70
31865,71
31876,70
31886,69
31897,68
31907,67
31918,66
31928,66
31938,66
31948,67
31960,67
31970,68
31980,67
31990,66
32001,65
32011,64
32021,63
32032,63
32043,63
32053,64
32063,64
32073,65
32083,64
32095,63
32105,62
32115,62
32125,61
32136,61
32146,60
32157,61
32167,62
32178,63
32188,62
32198,62
32208,61
32219,61
32230,61
32240,60
32250,60
32261,61
32271,62
32281,63
32292,62
32303,62
32313,62
32323,62
32333,61
32344,61
32354,61
32365,62
32375,63
32386,65
32396,65
32406,65
32416,64
32428,64
32438,64
32448,64
32458,64
32468,65
32479,66
32490,67
32500,68
32510,68
32521,68
32531,67
32541,67
32551,67
32563,67
32573,68
32583,69
32593,70
32604,71
32614,71
32625,70
32635,70
32646,69
32656,69
32666,69
32676,70
32687,71
32698,71
32708,72
32718,73
32729,72
32739,71
32749,70
32760,70
32771,69
32781,70
32791,71
32801,71
32812,72
32823,72
32833,72
32843,71
32854,69
32864,69
32874,68
32884,68
32896,69
32906,69
32916,70
32926,70
32936,70
32947,68
32958,67
32968,66
32978,66
32989,65
32999,66
33009,66
33019,67
33031,67
33041,66
33051,65
33061,65
33072,64
33082,63
33093,62
33103,62
33114,63
33124,64
33134,64
33144,63
33156,63
33166,62
33176,62
33186,61
33197,61
33207,60
33217,61
33228,62
33239,63
33249,62
33259,62
33269,61
33280,61
33291,60
33301,60
33311,60
33321,61
33332,62
33342,63
33352,63
33363,62
33374,62
33384,62
33394,61
33404,61
33415,61
33426,62
33436,63
33446,65
33457,65
33467,65
33477,64
33488,64
33499,64
33509,64
33519,64
33529,65
33540,66
33550,67
33561,68
33571,68
33582,68
33592,67
33602,67
33612,67
33624,67
33634,68
33644,69
33654,70
33665,71
33675,71
33685,71
33696,70
33707,69
33717,69
33727,69
33737,70
33747,71
33759,71
33769,72
33779,72
33789,72
33800,71
33810,70
33821,70
33831,70
33842,70
33852,71
33862,71
33872,72
33883,72
33894,72
33904,71
33914,70
33925,69
33935,68
33945,68
33956,69
33967,69
33977,70
33987,70
33997,69
34008,68
34019,67
34029,66
34039,65
34050,65
34060,65
34070,66
34080,67
34092,67
34102,66
34112,65
34122,64
34132,63
34143,63
34154,62
34164,62
34174,63
34185,64
34195,64
34205,63
34215,62
34227,62
34237,61
34247,61
34257,60
34268,60
34278,60
34289,62
34299,62
34310,62
34320,61
34330,61
34340,61
34351,60
34362,60
34372,60
34382,60
34393,62
34403,63
34413,63
34424,62
34435,62
34445,62
34455,62
34465,62
34476,61
34487,62
34497,64
34507,65
34518,66
34528,65
34538,65
34548,65
34560,64
34570,64
34580,64
34590,65
34600,67
34611,68
34622,69
34632,69
34642,68
34653,68
34663,67
34673,67
34683,67
34695,68
34705,69
34715,70
34725,71
34736,71
34746,71
34757,70
34767,70
34778,69
34788,69
34798,70
34808,71
34820,71
34830,72
34840,72
34850,72
34861,71
34871,70
34881,69
34892,69
34903,70
34913,70
34923,71
34933,71
34944,72
34955,71
34965,70
34975,69
34985,68
34996,67
35006,67
35016,68
35027,69
35038,69
35048,69
35058,69
35068,68
35079,67
35090,66
35100,65
35110,64
35121,65
35131,66
35141,66
35152,66
35163,65
35173,64
35183,64
35193,63
35204,62
35214,62
35225,62
35235,62
35246,63
35256,64
35266,63
35276,62
35288,61
35298,61
35308,61
35318,60
35329,60
35339,61
35349,62
35360,62
35371,62
35381,61
35391,61
35401,61
35411,61
35423,60
35433,60
35443,61
35453,62
35464,63
35474,63
35485,63
35495,62
35506,62
35516,62
35526,62
35536,62
35547,63
35558,64
35568,66
35578,66
35589,66
35599,65
35609,65
35620,65
35631,65
35641,65
35651,66
35661,67
35672,68
35682,69
35693,69
35703,69
35714,68
35724,68
35734,67
35744,67
35756,68
35766,70
35776,70
35786,71
35796,72
35807,71
35818,70
35828,70
35838,69
35849,69
35859,70
35869,71
35879,71
35891,72
35901,72
35911,72
35921,71
35932,70
35942,69
35953,69
35963,69
35974,70
35984,70
35994,71
36004,71
36016,71
36026,70
36036,69
36046,68
36057,67
36067,67
36077,68
36088,68
36099,69
36109,69
36119,68
36129,67
36140,66
36151,65
36161,64
36171,64
36182,64
36192,65
36202,66
36212,66
36224,65
36234,64
36244,63
36254,62
36264,62
36275,61
36286,61
36296,62
36306,63
36317,63
36327,62
36337,62
36347,61
36359,61
36369,60
36379,60
36389,60
36400,60
36410,62
36421,62
36431,62
36442,61
36452,61
36462,60
36472,60
36484,60
36494,60
36504,61
36514,62
36525,63
36535,63
36545,63
36556,63
36567,62
36577,62
36587,62
36597,62
36608,63
36619,64
36629,66
36639,66
36649,66
36660,66
36670,65
36680,65
36691,65
36702,65
36712,66
36722,68
36732,69
36743,70
36754,70
36764,69
36774,69
36785,68
36795,68
36805,68
36816,69
36827,70
36837,71
36847,71
36857,72
36868,71
36878,70
36889,70
36899,69
36910,69
36920,70
36930,71
36940,71
36952,72
36962,72
36972,72
36982,71
36993,70
37003,69
37014,69
37024,69
37035,70
37045,70
37055,71
37065,71
37075,71
37087,69
37097,68
37107,68
37117,67
37128,67
37138,67
37149,68
37159,69
37170,69
37180,68
37190,67
37200,66
37211,65
37222,64
37232,64
37242,64
37253,65
37263,66
37273,66
37284,65
37295,64
37305,63
37315,62
37325,62
37336,61
37346,61
37357,62
37367,63
37378,63
37388,62
37398,62
37408,61
37420,61
37430,60
37440,60
37450,60
37460,60
37471,62
37482,62
37492,62
37502,61
37513,61
37523,61
37533,61
37543,60
37555,60
37565,61
37575,63
37585,64
37596,64
37606,63
37617,63
37627,63
37638,63
37648,63
37658,63
37668,64
37679,65
37690,66
37700,67
37710,67
37721,66
37731,66
37741,66
37752,65
37763,66
37773,67
37783,68
37793,69
37804,70
37815,70
37825,69
37835,69
37846,68
37856,68
37866,68
37876,69
37888,70
37898,71
37908,71
37918,72
37928,72
37939,71
37950,70
37960,69
37970,69
37981,70
37991,71
38001,71
38011,72
38023,72
38033,72
38043,71
38053,70
38064,69
38074,69
38085,69
38095,70
38106,70
38116,71
38126,71
38136,70
38148,69
38158,68
38168,67
38178,66
38189,66
38199,67
38209,68
38220,68
38231,68
38241,67
38251,66
38261,65
38272,65
38283,64
38293,63
38303,63
38313,64
38324,65
38334,65
38344,64
38355,63
38366,63
38376,62
38386,62
38396,61
38407,61
38418,62
38428,63
38438,63
38449,62
38459,62
38469,61
38480,61
38491,60
38501,60
38511,60
38521,61
38532,62
38542,63
38553,62
38563,62
38574,62
38584,61
38594,61
38604,61
38616,61
38626,61
38636,63
38646,64
38657,64
38667,64
38677,63
38688,63
38699,63
38709,63
38719,63
38729,64
38739,65
38751,67
38761,67
38771,67
38781,67
38792,66
38802,66
38813,66
38823,66
38834,67
38844,68
38854,69
38864,70
38875,70
38886,70
38896,69
38906,68
38917,68
38927,68
38937,69
38948,70
38959,71
38969,72
38979,72
38989,72
39000,71
39010,70
39021,69
39031,69
39042,70
39052,71
39062,71
39072,72
39084,72
39094,72
39104,71
39114,70
39124,69
39135,68
39146,69
39156,69
39166,70
39177,70
39187,71
39197,70
39207,69
39219,68
39229,67
39239,66
39249,66
39260,66
39270,67
39281,68
39291,68
39302,67
39312,66
39322,65
39332,64
39343,63
39354,63
39364,63
39374,64
39385,65
39395,65
39405,64
39416,63
39427,62
39437,62
39447,61
39457,61
39468,61
39479,61
39489,62
39499,63
39510,62
39520,61
39530,61
39540,61
39552,60
39562,60
39572,60
39582,60
39592,62
39603,62
39614,62
39624,62
39634,61
39645,61
39655,61
39665,61
39675,61
39687,62
39697,63
39707,64
39717,64
39728,64
39738,64
39749,64
39759,63
39770,63
39780,63
39790,64
39800,66
39812,67
39822,68
39832,68
39842,67
39853,67
39863,66
39873,66
39884,66
39895,67
39905,69
39915,70
39925,70
39936,71
39947,70
39957,69
39967,69
39977,68
39988,68
39998,69
40008,70
40019,71
40030,72
40040,72
40050,72
40060,71
40071,70
40082,69
40092,69
40102,70
40113,71
40123,71
40133,72
40144,72
40155,72
40165,70
40175,69
40185,68
40196,68
40206,68
40217,69
40227,70
40238,70
40248,70
40258,70
40268,68
40280,67
40290,66
40300,66
40310,65
40321,66
40331,67
40341,67
40352,67
40363,66
40373,65
40383,64
40393,64
40403,63
40415,62
40425,62
40435,63
40445,64
40456,64
40466,63
40477,63
40487,62
40498,61
40508,61
40518,60
40528,60
40539,61
40550,62
40560,62
40570,62
40581,61
40591,61
40601,60
40612,60
40623,60
40633,60
40643,60
40653,62
40664,62
40675,62
40685,62
40695,61
40706,61
40716,61
40726,61
40736,61
40748,62
40758,64
40768,65
40778,65
40788,64
40799,64
40810,64
40820,64
40830,64
40841,64
40851,65
40861,66
40871,67
40883,68
40893,68
40903,67
40913,67
40924,66
40934,66
40945,66
40955,68
40966,69
40976,70
40986,70
40996,71
41007,70
41018,69
41028,69
41038,68
41049,69
41059,70
41069,71
41080,71
41091,72
41101,72
41111,72
41121,71
41132,70
41143,69
41153,69
41163,70
41174,71
41184,71
41194,72
41204,72
41216,71
41226,70
41236,69
41246,68
41256,68
41267,68
41278,69
41288,69
41298,70
41309,70
41319,69
41329,68
41339,67
41351,66
41361,65
41371,65
41381,66
41392,66
41402,67
41413,67
41423,66
41434,65
41444,64
41454,63
41464,63
41476,62
41486,62
41496,63
41506,64
41517,64
41527,63
41537,62
41548,62
41559,61
41569,61
41579,60
41589,60
41600,61
41611,62
41621,62
41631,61
41641,61
41652,61
41662,60
41672,60
41683,60
41694,60
41704,60
41714,62
41724,63
41735,62
41746,62
41756,62
41766,62
41777,61
41787,61
41797,61
41808,62
41819,64
41829,65
41839,65
41849,65
41860,65
41870,64
41881,64
41891,64
41902,64
41912,65
41922,67
41932,68
41944,68
41954,68
41964,68
41974,67
41985,67
41995,66
42005,67
42016,68
42027,69
42037,70
42047,71
42057,71
42067,70
42079,70
42089,69
42099,68
42109,69
42120,70
42130,70
42141,71
42151,72
42162,72
42172,72
42182,71
42192,70
42203,69
42214,69
42224,70
42234,70
42245,71
42255,72
42265,72
42276,71
42287,70
42297,69
42307,68
42317,68
42328,68
42338,68
42349,69
42359,70
42370,70
42380,69
42390,68
42400,67
42412,66
42422,65
42432,65
42442,65
42452,66
42463,67
42474,67
42484,66
42494,65
42505,64
42515,63
42525,63
42535,62
42547,62
42557,63
42567,64
42577,64
42588,63
42598,62
42609,62
42619,61
42630,61
42640,60
42650,60
42660,61
42671,62
42682,62
42692,62
42702,61
42713,61
42723,60
42733,60
42744,60
42755,60
42765,60
42775,62
42785,63
42796,63
42807,62
42817,62
42827,62
42838,62
42848,62
42858,62
42868,63
42880,64
42890,66
42900,66
42910,65
42920,65
42931,65
42942,65
42952,64
42962,65
42973,66
42983,67
42993,68
43003,69
43015,69
43025,68
43035,68
43045,67
43056,67
43066,67
43077,68
43087,69
43098,70
43108,71
43118,71
43128,71
43140,70
43150,69
43160,69
43170,69
43181,70
43191,71
43201,71
43212,72
43223,72
43233,72
43243,71
43253,70
43264,69
43275,69
43285,70
43295,70
43305,71
43316,71
43326,71
43336,71
43347,70
43358,69
43368,68
43378,67
43388,67
43399,68
43410,69
43420,69
43430,69
43441,68
43451,67
43461,66
43472,65
43483,65
43493,64
43503,65
43513,65
43524,66
43534,66
43545,65
43555,64
43566,63
43576,63
43586,62
43596,61
43608,61
43618,62
43628,63
43638,63
43649,62
43659,62
43669,61
43680,61
43691,60
43701,60
43711,60
43721,60
43731,62
43743,62
43753,61
43763,61
43773,61
43784,60
43794,60
43805,60
43815,60
43826,61
43836,62
43846,63
43856,63
43867,62
43878,62
43888,62
43898,62
43909,62
43919,62
43929,63
43940,65
43951,66
43961,66
43971,66
43981,65
43992,65
44002,65
44013,65
44023,65
44034,66
44044,67
44054,68
44064,69
44076,69
44086,68
44096,68
44106,67
44116,67
44127,67
44138,69
44148,70
44158,70
44169,71
44179,71
44189,71
44199,70
44211,69
44221,69
44231,69
44241,70
44252,71
44262,71
44273,72
44283,72
44294,72
44304,71
44314,70
44324,69
44336,69
44346,69
44356,70
44366,70
44377,71
44387,71
44397,70
44408,69
44419,68
44429,67
44439,67
44449,67
44460,68
44471,68
44481,69
44491,69
44502,68
44512,67
44522,66
44532,65
44544,64
44554,64
44564,64
44574,65
44584,66
44595,65
44606,64
44616,64
44626,63
44637,62
44647,62
44657,61
44667,61
44679,62
44689,63
44699,63
44709,62
44720,61
44730,61
44741,61
44751,60
44762,60
44772,60
44782,60
44792,62
44804,62
44814,62
44824,61
44834,61
44845,61
44855,60
44865,60
44876,60
44887,61
44897,63
44907,63
44917,63
44928,63
44939,63
44949,62
44959,62
44969,62
44980,62
44990,63
45000,65
45011,66
45022,67
45032,66
45042,66
45052,66
45063,65
45074,65
45084,65
45094,67
45105,68
45115,69
45125,70
45136,70
45147,69
45157,68
45167,68
45177,67
45188,68
45198,69
45209,70
45219,71
45230,71
45240,72
45250,71
45260,70
45272,70
45282,69
45292,69
45302,70
45313,71
45323,71
45333,72
45344,72
45355,72
45365,71
45375,70
45385,69
45395,69
45407,69
45417,70
45427,70
45437,71
45448,71
45458,70
45469,69
45479,68
45490,67
45500,67
45510,67
45520,67
45531,68
45542,69
45552,68
45562,68
45573,66
45583,66
45593,65
45604,64
45615,64
45625,64
45635,65
45645,66
45656,66
45666,64
45677,64
45687,63
45698,62
45708,62
45718,61
45728,61
45740,62
45750,63
45760,63
45770,62
45780,61
45791,61
45802,61
45812,60
45822,60
45833,60
45843,61
45853,62
45863,62
45875,62
45885,61
45895,61
45905,61
45916,61
45926,60
45937,60
45947,61
45958,63
45968,64
45978,64
45988,63
45999,63
46010,63
46020,63
46030,62
46041,63
46051,64
46061,65
46072,66
46083,67
46093,66
46103,66
46113,66
46124,65
46135,65
46145,65
46155,67
46166,68
46176,69
46186,70
46196,70
46208,69
46218,68
46228,68
46238,68
46248,68
46259,69
46270,70
46280,71
46290,71
46301,72
46311,71
46321,70
46331,69
46343,69
46353,69
46363,70
46373,71
46384,71
46394,72
46405,72
46415,71
46426,70
46436,69
46446,68
46456,68
46468,69
46478,70
46488,70
46498,70
46509,71
46519,70
46529,69
46540,68
46551,67
46561,66
46571,66
46581,67
46592,67
46603,68
46613,68
46623,67
46633,66
46644,65
46654,64
46664,64
46675,63
46686,63
46696,64
46706,65
46716,65
46727,64
46738,63
46748,62
46758,62
46769,61
46779,61
46789,61
46800,62
46811,63
46821,62
46831,62
46841,61
46852,61
46862,60
46873,60
46883,60
46894,60
46904,61
46914,62
46924,62
46936,62
46946,61
46956,61
46966,61
46977,61
46987,61
46997,61
47008,62
47019,63
47029,64
47039,64
47049,64
47059,63
47071,63
47081,63
47091,63
47101,63
47112,64
47122,66
47133,67
47143,67
47154,67
47164,66
47174,66
47184,66
47195,66
47206,66
47216,67
47226,68
47237,69
47247,70
47257,70
47268,70
47279,69
47289,68
47299,68
47309,68
47320,69
47330,70
47341,71
47351,72
47362,72
47372,71
47382,70
47392,70
47404,69
47414,69
47424,70
47434,71
47444,71
47455,72
47466,72
47476,71
47486,70
47497,69
47507,68
47517,68
47527,69
47539,69
47549,70
47559,70
47569,70
47580,70
47590,68
47601,67
47611,67
47622,66
47632,66
47642,67
47652,67
47663,68
47674,68
47684,67
47694,65
47705,65
47715,64
47725,63
47736,63
47747,63
47757,64
47767,65
47777,64
47788,64
47799,63
47809,62
47819,61
47830,61
47840,61
47850,60
47860,61
47872,62
47882,62
47892,61
47902,61
47912,61
47923,60
47934,60
47944,60
47954,60
47965,61
47975,62
47985,62
47996,62
48007,62
48017,61
48027,61
48037,61
48048,61
48058,61
48069,62
48079,63
48090,64
48100,64
48110,64
48120,64
48132,63
48142,63
48152,63
48162,63
48173,65
48183,66
48193,67
48204,68
48215,67
48225,67
48235,67
48245,66
48256,66
48267,66
48277,68
48287,69
48297,70
48308,70
48318,71
48328,70
48339,69
48350,68
48360,68
48370,69
48380,70
48391,70
48402,71
48412,72
48422,72
48433,71
48443,70
48453,70
48464,69
48475,69
48485,70
48495,71
48505,71
48516,72
48526,72
48537,71
48547,70
48558,69
48568,68
48578,68
48588,68
48600,69
48610,70
48620,70
48630,70
48641,69
48651,68
48661,67
48672,66
48683,65
48693,65
48703,66
48713,67
48723,67
48735,67
48745,66
48755,65
48765,64
48776,63
48786,63
48797,62
48807,62
48818,63
48828,64
48838,64
48848,63
48859,62
48870,62
48880,61
48890,61
48901,60
48911,60
48921,61
48932,62
48943,62
48953,61
48963,61
48973,61
48984,60
48994,60
49005,60
49015,60
49026,61
49036,62
49046,62
49056,62
49068,62
49078,61
49088,61
49098,61
49108,61
49119,61
49130,62
49140,64
49150,65
49161,65
49171,64
49181,64
49191,64
49203,64
49213,63
49223,64
49233,65
49244,66
49254,68
49265,68
49275,68
49286,67
49296,67
49306,67
49316,66
49327,67
49338,68
49348,69
49358,70
49369,71
49379,71
49389,70
49400,69
49411,69
49421,68
49431,69
49441,70
49452,71
49463,71
49473,72
49483,72
49494,71
49504,70
49514,70
49524,69
49536,69
49546,70
49556,70
49566,71
49576,71
49587,72
49598,71
49608,70
49618,69
49629,68
49639,68
49649,68
49659,69
49671,69
49681,70
49691,70
49701,69
49712,68
49722,67
49733,66
49743,65
49754,65
49764,66
49774,66
49784,67
49796,67
49806,66
49816,65
49826,64
49837,63
49847,63
49857,62
49868,62
49879,63
49889,64
49899,64
49909,63
49920,62
49931,62
49941,61
49951,61
49961,60
49972,60
49982,61
49992,62
50003,62
50014,61
50024,61
50034,61
50044,60
50055,60
50066,60
50076,60
50086,61
50097,62
50107,63
50117,62
50128,62
50139,62
50149,62
50159,61
50169,61
50180,61
50190,63
50201,64
50211,65
50222,65
50232,65
50242,64
50252,64
50264,64
50274,64
50284,64
50294,66
50305,67
50315,68
50325,68
50336,68
50347,68
50357,67
50367,67
50377,67
50387,67
50399,68
50409,69
50419,70
50429,71
50440,71
50450,70
50461,70
50471,69
50482,68
50492,69
50502,70
50512,71
50523,71
50534,72
50544,72
50554,71
50565,70
50575,70
50585,69
50596,69
50607,70
50617,70
50627,71
50637,71
50648,72
50658,71
50669,70
50679,69
50690,68
50700,67
50710,68
50720,68
50732,69
50742,69
50752,69
50762,68
50772,67
50783,66
50794,65
50804,65
50814,64
50825,65
50835,66
50845,67
50855,66
50867,65
50877,64
50887,63
50897,63
50908,62
50918,62
50929,62
50939,63
50950,64
50960,63
50970,62
50980,62
50991,61
51002,61
51012,60
51022,60
51033,60
51043,61
51053,62
51064,62
51075,61
51085,61
51095,61
51105,60
51116,60
51127,60
51137,60
51147,61
51158,62
51168,63
51178,62
51188,62
51200,62
51210,62
51220,62
51230,62
51240,62
51251,63
51262,65
51272,65
51282,66
51293,65
51303,65
51313,65
51324,64
51335,64
51345,65
51355,66
51365,67
51376,68
51386,69
51397,69
51407,68
51418,68
51428,67
51438,67
51448,67
51460,69
51470,70
51480,70
51490,71
51501,71
51511,71
51521,70
51532,69
51543,69
51553,69
51563,70
51573,71
51584,71
51595,72
51605,72
51615,71
51625,70
51636,70
51646,69
51657,69
51667,70
51678,70
51688,71
51698,71
51708,71
51719,70
51730,69
51740,68
51750,67
51761,67
51771,67
51781,68
51792,69
51803,69
51813,69
51823,68
51833,67
51844,66
51854,65
51865,64
51875,64
51886,65
51896,66
51906,66
51916,66
51928,65
51938,64
51948,63
51958,63
51969,62
51979,61
51989,61
52000,63
52011,63
52021,63
52031,62
52041,62
52051,61
52063,61
52073,60
52083,60
52093,60
52104,61
52114,62
52125,62
52135,61
52146,61
52156,61
52166,60
52176,60
52187,60
52198,60
52208,61
52218,63
52229,63
52239,63
52249,63
52260,62
52271,62
52281,62
52291,62
52301,62
52312,63
52323,65
52333,66
52343,66
52354,66
52364,65
52374,65
52384,65
52396,64
52406,65
52416,66
52426,68
52436,69
52447,69
52458,69
52468,68
52478,68
52489,67
52499,67
52509,68
52519,69
52531,70
52541,71
52551,71
52561,71
52572,71
52582,70
52593,69
52603,69
52614,69
52624,70
52634,71
52644,71
52655,72
52666,72
52676,71
52686,70
52697,69
52707,69
52717,69
52728,69
52739,70
52749,71
52759,71
52769,71
52780,70
52791,69
52801,68
52811,67
52822,67
52832,67
52842,68
52852,68
52864,69
52874,69
52884,68
52894,67
52904,66
52915,65
52926,64
52936,64
52946,64
52957,65
52967,66
52977,66
52987,65
52999,64
53009,63
53019,62
53029,62
53040,61
53050,61
53061,62
53071,63
53082,63
53092,62
53102,62
53112,61
53124,61
53134,60
53144,60
53154,60
53165,61
53175,62
